strategy,model_seed,block_index,cumulative_epoch,learning_rate,val_rel_l2,train_total,train_field,train_gradient,train_projection,train_boundary
restart_adam_restart_cosine,20260901,3,50,0.0009829629131445341,0.1852472186088562,0.0015105733269592746,0.0008761756922467612,0.0010109073999046813,0.025654437113553287,0.0
restart_adam_restart_cosine,20260901,3,51,0.0009330127018922195,0.18432738184928893,0.0015003648091806098,0.0008698860256117769,0.0010086542650242336,0.025472014350816606,0.0
restart_adam_restart_cosine,20260901,3,52,0.0008535533905932737,0.18365616947412491,0.0014861060335533693,0.0008636549406219274,0.001006762604811229,0.025081980461254715,0.0
restart_adam_restart_cosine,20260901,3,53,0.00075,0.18371777534484862,0.0014836372618447057,0.0008606859468272887,0.0010059586296847557,0.02511181547306478,0.0
restart_adam_restart_cosine,20260901,3,54,0.0006294095225512604,0.18401719629764557,0.0014824240788584575,0.0008583458104112652,0.001005256828648271,0.025172373885288833,0.0
restart_adam_restart_cosine,20260901,3,55,0.0005,0.18334926292300224,0.001472926852875389,0.0008572380487748887,0.0010052457000711001,0.02475296761840582,0.0
restart_adam_restart_cosine,20260901,3,56,0.0003705904774487397,0.18286428228020668,0.0014754008647287265,0.0008561698290577624,0.0010048375101177954,0.024932527891360225,0.0
restart_adam_restart_cosine,20260901,3,57,0.0002500000000000001,0.18288769349455833,0.0014740955084562302,0.0008545686898287386,0.0010044711496448144,0.02494951435364783,0.0
restart_adam_restart_cosine,20260901,3,58,0.00014644660940672628,0.18286917060613633,0.0014710542367538438,0.0008531830811989493,0.001004118419950828,0.024868849059566857,0.0
restart_adam_restart_cosine,20260901,3,59,6.698729810778065e-05,0.182778500020504,0.0014707490743603557,0.0008529538041329943,0.0010040516543085686,0.024865454994142056,0.0
restart_adam_restart_cosine,20260901,3,60,1.70370868554659e-05,0.18275893554091455,0.0014704522414831444,0.0008526360063115135,0.0010039685970696156,0.024867001129314302,0.0
restart_adam_restart_cosine,20260901,4,61,0.001,0.1899031549692154,0.0015711847954662517,0.0009134967302088625,0.0010175678638915998,0.02677899720147252,0.0
restart_adam_restart_cosine,20260901,4,62,0.0009829629131445341,0.18538419008255005,0.0015400093601783738,0.0008949696144554764,0.001008999691111967,0.026197988912463187,0.0
restart_adam_restart_cosine,20260901,4,63,0.0009330127018922195,0.18438641875982284,0.0015012134274002165,0.0008725217630853876,0.0010083088796818628,0.02538472940213978,0.0
restart_adam_restart_cosine,20260901,4,64,0.0008535533905932737,0.1834996297955513,0.0014867357414914296,0.0008630701006040909,0.0010056393541162834,0.025149447796866297,0.0
restart_adam_restart_cosine,20260901,4,65,0.00075,0.18381431177258492,0.0014795959606999532,0.0008564369825762696,0.0010037325278972275,0.025135555444285272,0.0
restart_adam_restart_cosine,20260901,4,66,0.0006294095225512604,0.1840820625424385,0.0014780465367948636,0.0008582668859162367,0.0010043390255304984,0.024962948681786657,0.0
restart_adam_restart_cosine,20260901,4,67,0.0005,0.18283772543072702,0.001475140088587068,0.0008561124297557399,0.0010044788097729907,0.024924510950222613,0.0
restart_adam_restart_cosine,20260901,4,68,0.0003705904774487397,0.18260535076260567,0.001473341404926032,0.0008532551699317991,0.0010028792603407055,0.024987035291269423,0.0
restart_adam_restart_cosine,20260901,4,69,0.0002500000000000001,0.18205305486917495,0.001466900591913145,0.0008509197185048833,0.0010027661075582728,0.024782448168843986,0.0
restart_adam_restart_cosine,20260901,4,70,0.00014644660940672628,0.18211925402283669,0.0014621484180679545,0.0008494490059092641,0.0010025281444541179,0.024619802832603455,0.0
restart_adam_restart_cosine,20260901,4,71,6.698729810778065e-05,0.18210805878043174,0.0014624167029978707,0.0008489256048051175,0.0010022639151429757,0.024660971807315947,0.0
restart_adam_restart_cosine,20260901,4,72,1.70370868554659e-05,0.18208441883325577,0.0014619812835007906,0.0008488473482429981,0.0010024204122601077,0.024642175063490868,0.0
restart_adam_restart_cosine,20260901,5,73,0.001,0.18696624115109445,0.001538016862468794,0.0008934097102610394,0.001010919432155788,0.026164840860292315,0.0
restart_adam_restart_cosine,20260901,5,74,0.0009829629131445341,0.18597294837236406,0.0015218383981846274,0.000883078426704742,0.0010080734515213407,0.025889559555798768,0.0
restart_adam_restart_cosine,20260901,5,75,0.0009330127018922195,0.18342649266123773,0.001489357100217603,0.000863799569196999,0.0010049784832517616,0.025248004589229822,0.0
restart_adam_restart_cosine,20260901,5,76,0.0008535533905932737,0.18271050453186036,0.001479743150412105,0.0008588180935475975,0.0010044332608231342,0.025019653653725982,0.0
restart_adam_restart_cosine,20260901,5,77,0.00075,0.18275300785899162,0.0014714038203237577,0.0008529535654815846,0.001003043507807888,0.02490425151772797,0.0
restart_adam_restart_cosine,20260901,5,78,0.0006294095225512604,0.1821570247411728,0.0014677155937533825,0.0008512674903613515,0.0010026549833128228,0.024806476151570677,0.0
restart_adam_restart_cosine,20260901,5,79,0.0005,0.181918004155159,0.0014623728406149895,0.0008483665835228749,0.0010012479368015192,0.024692825693637132,0.0
restart_adam_restart_cosine,20260901,5,80,0.0003705904774487397,0.1817759945988655,0.001461126748472452,0.0008473118519759737,0.001002051355317235,0.02467843689955771,0.0
restart_adam_restart_cosine,20260901,5,81,0.0002500000000000001,0.18178709894418715,0.0014583952724933624,0.0008461658289888874,0.001001418978557922,0.02460295958444476,0.0
restart_adam_restart_cosine,20260901,5,82,0.00014644660940672628,0.18165348395705222,0.0014542406133841723,0.0008457710115180817,0.0010009686542616692,0.024417668720707296,0.0
restart_adam_restart_cosine,20260901,5,83,6.698729810778065e-05,0.181644693762064,0.0014561425719875841,0.0008454426337266341,0.0010009947465732694,0.02452902914956212,0.0
restart_adam_restart_cosine,20260901,5,84,1.70370868554659e-05,0.18163635805249215,0.001455341899418272,0.0008451904606772587,0.0010008716999436729,0.024502342101186514,0.0
restart_adam_restart_cosine,20260901,6,85,0.001,0.18598642349243164,0.0015327139379223808,0.0008933911041822285,0.001009822955529671,0.025907204765826464,0.0
restart_adam_restart_cosine,20260901,6,86,0.0009829629131445341,0.18322815522551536,0.0015006697678472847,0.0008713003364391625,0.0010052383368019946,0.025437042769044637,0.0
restart_adam_restart_cosine,20260901,6,87,0.0009330127018922195,0.18257095143198968,0.0014867722682538442,0.0008632125878648367,0.0010046710027381777,0.025149958766996862,0.0
restart_adam_restart_cosine,20260901,6,88,0.0008535533905932737,0.18311634957790374,0.0014748671354027465,0.0008562842762330547,0.0010020443834946491,0.02491687647998333,0.0
restart_adam_restart_cosine,20260901,6,89,0.00075,0.18294453173875808,0.0014733836753293872,0.0008565901531255804,0.001003146159928292,0.024820799194276332,0.0
restart_adam_restart_cosine,20260901,6,90,0.0006294095225512604,0.1823573261499405,0.0014645513147115707,0.000851826027064817,0.001001716918835882,0.024625962134450674,0.0
restart_adam_restart_cosine,20260901,6,91,0.0005,0.18222189992666243,0.0014593927742680534,0.0008484992387820967,0.001000851019489346,0.024539569742046297,0.0
restart_adam_restart_cosine,20260901,6,92,0.0003705904774487397,0.18166488036513329,0.0014574491360690445,0.0008453031579847448,0.0010008439116063529,0.02460223687812686,0.0
restart_adam_restart_cosine,20260901,6,93,0.0002500000000000001,0.18154967948794365,0.0014546737831551582,0.0008440723438980057,0.0010000745838624424,0.024529625149443745,0.0
restart_adam_restart_cosine,20260901,6,94,0.00014644660940672628,0.18147551640868187,0.0014508547552395611,0.0008430825400864705,0.0010001843358622864,0.024387504626065492,0.0
restart_adam_restart_cosine,20260901,6,95,6.698729810778065e-05,0.18150306940078736,0.0014492717935354448,0.000842830056353705,0.001000061794911744,0.024321717489510775,0.0
restart_adam_restart_cosine,20260901,6,96,1.70370868554659e-05,0.1814583994448185,0.0014488247397821397,0.0008425395193626173,0.0009999454938224516,0.0243145898450166,0.0
restart_adam_restart_cosine,20260901,7,97,0.001,0.18587372973561286,0.0015282695385394618,0.0008894102313206532,0.0010123025262146258,0.025869149900972842,0.0
restart_adam_restart_cosine,20260901,7,98,0.0009829629131445341,0.18438976854085923,0.0015054694435093553,0.0008772868459345773,0.0010054425845737569,0.025376476300880312,0.0
restart_adam_restart_cosine,20260901,7,99,0.0009330127018922195,0.1837625063955784,0.0014781182078877464,0.0008599223889177665,0.001002537460590247,0.024894567392766475,0.0
restart_adam_restart_cosine,20260901,7,100,0.0008535533905932737,0.1830410972237587,0.0014716788689838722,0.0008552328377845697,0.0010022799513535574,0.024808622896671295,0.0
restart_adam_restart_cosine,20260901,7,101,0.00075,0.18222531154751778,0.0014638965367339551,0.0008489792933687567,0.0010013773324317298,0.024737598560750484,0.0
restart_adam_restart_cosine,20260901,7,102,0.0006294095225512604,0.18150717318058013,0.001455361326225102,0.0008457993491902017,0.0010000784073781687,0.024477629689499736,0.0
restart_adam_restart_cosine,20260901,7,103,0.0005,0.18151918649673462,0.0014526481128996239,0.000843226672441233,0.0009995278931455686,0.02447390495799482,0.0
restart_adam_restart_cosine,20260901,7,104,0.0003705904774487397,0.1814274601638317,0.0014514165231958032,0.0008422715269261971,0.0009996235792641528,0.024459508480504155,0.0
restart_adam_restart_cosine,20260901,7,105,0.0002500000000000001,0.18113249614834787,0.0014483306935289876,0.0008416815820964984,0.00099935605248902,0.02433632011525333,0.0
restart_adam_restart_cosine,20260901,7,106,0.00014644660940672628,0.1812806472182274,0.0014476328709861265,0.00084073384932708,0.0009993720435886645,0.024348718719556926,0.0
restart_adam_restart_cosine,20260901,7,107,6.698729810778065e-05,0.18117242604494094,0.0014480313315289096,0.0008405994522036053,0.0009991707585868426,0.02437656915280968,0.0
restart_adam_restart_cosine,20260901,7,108,1.70370868554659e-05,0.18116358667612076,0.0014475686286459677,0.0008404329957556911,0.0009990785983973183,0.024362310674041508,0.0
restart_adam_restart_cosine,20260901,8,109,0.001,0.18706698417663575,0.0015432032756507396,0.0008988349160063081,0.0010128380730748177,0.02614139039069414,0.0
restart_adam_restart_cosine,20260901,8,110,0.0009829629131445341,0.18519186601042747,0.0015128759521758183,0.0008800239054835401,0.0010067737588542514,0.02560196090489626,0.0
restart_adam_restart_cosine,20260901,8,111,0.0009330127018922195,0.18303876593708993,0.0014813891320955008,0.0008603175854659639,0.0010043393485830165,0.02502754284068942,0.0
restart_adam_restart_cosine,20260901,8,112,0.0008535533905932737,0.18184102848172187,0.00146074122749269,0.0008492242530337534,0.0010002552124205976,0.02457431755028665,0.0
restart_adam_restart_cosine,20260901,8,113,0.00075,0.18168400451540948,0.0014545047510182486,0.0008448425185633823,0.0009999167843488977,0.02448361087590456,0.0
restart_adam_restart_cosine,20260901,8,114,0.0006294095225512604,0.18168458342552185,0.0014503530546789989,0.0008431354013737291,0.000999761314596981,0.02436231533065438,0.0
restart_adam_restart_cosine,20260901,8,115,0.0005,0.18117369711399078,0.001448248463566415,0.0008416804019361734,0.0009987264398660044,0.02433604481630027,0.0
restart_adam_restart_cosine,20260901,8,116,0.0003705904774487397,0.18111109286546706,0.0014427604590309783,0.0008409036876400932,0.0009989636717364192,0.024099057540297508,0.0
restart_adam_restart_cosine,20260901,8,117,0.0002500000000000001,0.1810236692428589,0.0014476862561423331,0.0008402280742302537,0.000998672267451184,0.02438087554182857,0.0
restart_adam_restart_cosine,20260901,8,118,0.00014644660940672628,0.18101560026407243,0.0014446477725869045,0.0008394770746235735,0.0009985795593820512,0.024267057562246917,0.0
restart_adam_restart_cosine,20260901,8,119,6.698729810778065e-05,0.18097387328743936,0.0014420277060708032,0.000838844059035182,0.0009984413598431274,0.024168536020442843,0.0
restart_adam_restart_cosine,20260901,8,120,1.70370868554659e-05,0.18099299520254136,0.0014459310637903399,0.0008387419642531313,0.000998395140777575,0.024369085347279905,0.0
restart_adam_restart_cosine,20260901,9,121,0.001,0.18525196760892867,0.0015676356910262258,0.0009135068015893921,0.0010150403686566278,0.026616202620789408,0.0
restart_adam_restart_cosine,20260901,9,122,0.0009829629131445341,0.18486653119325638,0.0015018427482573315,0.0008730426910915412,0.0010055209611891768,0.025406878767535092,0.0
restart_adam_restart_cosine,20260901,9,123,0.0009330127018922195,0.18165365010499954,0.001469841183279641,0.0008542410359950736,0.0010017997788963839,0.02476921076886356,0.0
restart_adam_restart_cosine,20260901,9,124,0.0008535533905932737,0.1812387451529503,0.001457021402893588,0.0008465365419397131,0.0010008100274717436,0.024519382696598768,0.0
restart_adam_restart_cosine,20260901,9,125,0.00075,0.181064373254776,0.0014477155767963269,0.0008420207377639599,0.0009987616358557716,0.024292173562571406,0.0
restart_adam_restart_cosine,20260901,9,126,0.0006294095225512604,0.18143730983138084,0.0014474141964456067,0.000840290857013315,0.0009986359218601137,0.024364351667463778,0.0
restart_adam_restart_cosine,20260901,9,127,0.0005,0.18094105571508406,0.0014467317349044606,0.0008399376907618717,0.00099817219452234,0.024350668862462045,0.0
restart_adam_restart_cosine,20260901,9,128,0.0003705904774487397,0.18097371608018875,0.001442351532750763,0.0008384792170545551,0.000997898400964914,0.024206226272508503,0.0
restart_adam_restart_cosine,20260901,9,129,0.0002500000000000001,0.18085266798734664,0.0014406382339075207,0.0008379796243389137,0.0009982908406527713,0.02414318537339568,0.0
restart_adam_restart_cosine,20260901,9,130,0.00014644660940672628,0.18081138655543327,0.0014398480343515985,0.0008373002492589876,0.0009976741283026058,0.024141344847157596,0.0
restart_adam_restart_cosine,20260901,9,131,6.698729810778065e-05,0.1807977020740509,0.0014393340476090088,0.0008371207310119644,0.0009974473126931117,0.02412598179653287,0.0
restart_adam_restart_cosine,20260901,9,132,1.70370868554659e-05,0.18080465868115425,0.0014391638746019454,0.0008370068608201109,0.0009975068605854176,0.024122810550034048,0.0
restart_adam_restart_cosine,20260901,10,133,0.001,0.18863309994339944,0.0014847918020677753,0.0008637449078378268,0.0010025742652942427,0.02503689993172884,0.0
restart_adam_restart_cosine,20260901,10,134,0.0009829629131445341,0.18486775159835817,0.0015126763115404173,0.0008823886164464056,0.0010049540127511137,0.025484661757946014,0.0
restart_adam_restart_cosine,20260901,10,135,0.0009330127018922195,0.18391042575240135,0.001473646133672446,0.0008568927063606679,0.00100094136869302,0.0248320238199085,0.0
restart_adam_restart_cosine,20260901,10,136,0.0008535533905932737,0.18161627426743507,0.0014609039179049432,0.0008512898231856525,0.0009997303161071614,0.024482324486598372,0.0
restart_adam_restart_cosine,20260901,10,137,0.00075,0.18176775872707368,0.0014554799170582555,0.0008454718248685822,0.0009986868361011147,0.024508284870535135,0.0
restart_adam_restart_cosine,20260901,10,138,0.0006294095225512604,0.1810924656689167,0.0014468144843704067,0.0008418877332587726,0.0009979661408578977,0.024258541874587536,0.0
restart_adam_restart_cosine,20260901,10,139,0.0005,0.1805643066763878,0.0014423641201574354,0.0008382737607462332,0.0009971063627745025,0.024221880873665214,0.0
restart_adam_restart_cosine,20260901,10,140,0.0003705904774487397,0.18060423135757447,0.0014412293530767784,0.0008367271351744421,0.0009973557811463253,0.024240976944565774,0.0
restart_adam_restart_cosine,20260901,10,141,0.0002500000000000001,0.1804698020219803,0.0014396182872587816,0.0008357883722055704,0.0009961021343769972,0.024214883521199226,0.0
restart_adam_restart_cosine,20260901,10,142,0.00014644660940672628,0.1805005006492138,0.0014377916144439951,0.0008351925156603101,0.0009969827027816792,0.024148058099672198,0.0
restart_adam_restart_cosine,20260901,10,143,6.698729810778065e-05,0.18052998781204224,0.0014340929963509552,0.0008347713875991758,0.0009963130360119976,0.023988202633336186,0.0
restart_adam_restart_cosine,20260901,10,144,1.70370868554659e-05,0.18050566613674163,0.0014356252242578194,0.0008346753435034771,0.000996083681093296,0.024070993019267916,0.0
restart_adam_restart_cosine,20260901,11,145,0.001,0.18554510474205016,0.0015629555302439258,0.0009126285236561671,0.001011223984096432,0.026449008053168653,0.0
restart_adam_restart_cosine,20260901,11,146,0.0009829629131445341,0.18439302667975427,0.0015061410173075273,0.0008774954170803539,0.0010035823077487293,0.02541078575886786,0.0
restart_adam_restart_cosine,20260901,11,147,0.0009330127018922195,0.18324965015053749,0.0014790708170039578,0.0008622264620498754,0.0010014343199145515,0.024833613261580467,0.0
restart_adam_restart_cosine,20260901,11,148,0.0008535533905932737,0.18118399232625962,0.0014521250064717605,0.0008440747013082727,0.0009981916373362765,0.024413366289809346,0.0
restart_adam_restart_cosine,20260901,11,149,0.00075,0.1805056869983673,0.001441134576452896,0.0008384631044464185,0.00099696624383796,0.02415177715010941,0.0
restart_adam_restart_cosine,20260901,11,150,0.0006294095225512604,0.18048391342163086,0.0014376779843587428,0.0008362439170014113,0.0009962148542399518,0.02409441340714693,0.0
restart_adam_restart_cosine,20260901,11,151,0.0005,0.18029696345329285,0.0014378786334418691,0.0008355222671525553,0.0009958949136489536,0.024142447859048843,0.0
restart_adam_restart_cosine,20260901,11,152,0.0003705904774487397,0.1802746593952179,0.0014337139436975121,0.0008344418296474032,0.0009957569316611625,0.02398906568996608,0.0
restart_adam_restart_cosine,20260901,11,153,0.0002500000000000001,0.1802150622010231,0.001432800802285783,0.000833896411495516,0.0009956501962733455,0.023971319664269686,0.0
restart_adam_restart_cosine,20260901,11,154,0.00014644660940672628,0.180197873711586,0.001430894067743793,0.0008334628364536911,0.0009954560897313058,0.02389882509596646,0.0
restart_adam_restart_cosine,20260901,11,155,6.698729810778065e-05,0.18019918128848075,0.0014314523985376581,0.0008332569530466571,0.0009954280496458523,0.023937205574475227,0.0
restart_adam_restart_cosine,20260901,11,156,1.70370868554659e-05,0.1801860198378563,0.0014313174426206388,0.000833163145580329,0.0009953759719792288,0.02393546001985669,0.0
restart_adam_restart_cosine,20260901,12,157,0.001,0.1836274340748787,0.0014954415091779083,0.0008708706925972364,0.001002074627467664,0.025216095289215444,0.0
restart_adam_restart_cosine,20260901,12,158,0.0009829629131445341,0.18195492252707482,0.0014686607522889973,0.0008541143863112666,0.0009995065789553336,0.02473027855157852,0.0
restart_adam_restart_cosine,20260901,12,159,0.0009330127018922195,0.18142507150769233,0.0014510893786791712,0.0008443027807516045,0.0009983254822145682,0.02434937874786556,0.0
restart_adam_restart_cosine,20260901,12,160,0.0008535533905932737,0.18097659796476365,0.0014424231689190493,0.0008388687012484298,0.000996356035466306,0.024199588038027287,0.0
restart_adam_restart_cosine,20260901,12,161,0.00075,0.18069580048322678,0.001439717540051788,0.0008368089773284737,0.000996738418325549,0.024164999183267356,0.0
restart_adam_restart_cosine,20260901,12,162,0.0006294095225512604,0.18080433011054992,0.0014325464406283572,0.0008351280062925071,0.0009947424361598678,0.023902467731386424,0.0
restart_adam_restart_cosine,20260901,12,163,0.0005,0.18009433448314666,0.0014319773181341588,0.0008338747167726979,0.0009952654261724092,0.02393353879451752,0.0
restart_adam_restart_cosine,20260901,12,164,0.0003705904774487397,0.180424864590168,0.0014293767628259957,0.0008325619623064995,0.0009942414631950668,0.023875292297452687,0.0
restart_adam_restart_cosine,20260901,12,165,0.0002500000000000001,0.18028974980115892,0.0014278529939474537,0.0008316656210809014,0.000993735989322886,0.023846952710300684,0.0
restart_adam_restart_cosine,20260901,12,166,0.00014644660940672628,0.18013989180326462,0.0014266456390032544,0.0008309955170261674,0.0009940374380676075,0.02381828222423792,0.0
restart_adam_restart_cosine,20260901,12,167,6.698729810778065e-05,0.18003424257040024,0.0014280381554272025,0.0008304676943225786,0.0009936597620253452,0.023916563857346772,0.0
restart_adam_restart_cosine,20260901,12,168,1.70370868554659e-05,0.1800541251897812,0.0014265212579630316,0.0008301662164740264,0.0009936783390003256,0.023855682602152227,0.0
restart_adam_restart_cosine,20260901,13,169,0.001,0.18197908401489257,0.0014692690165247768,0.0008536201872630045,0.0009985492331907153,0.024791146302595733,0.0
restart_adam_restart_cosine,20260901,13,170,0.0009829629131445341,0.18170010969042777,0.001463015575427562,0.0008525326396920718,0.00099762741883751,0.024538382794708012,0.0
restart_adam_restart_cosine,20260901,13,171,0.0009330127018922195,0.1819223292171955,0.0014461055514402687,0.0008421525926678441,0.0009959779257769697,0.024221780803054573,0.0
restart_adam_restart_cosine,20260901,13,172,0.0008535533905932737,0.18049356415867807,0.0014403318316908553,0.0008379882710869424,0.0009946587873855607,0.024149225605651737,0.0
restart_adam_restart_cosine,20260901,13,173,0.00075,0.18042348474264144,0.0014300784299848602,0.0008333718433277681,0.0009939651368767954,0.023871539905667306,0.0
