strategy,selected_checkpoint_epoch,model_seed,cumulative_epochs,variant_index,source_index,sample_seed,source_split,family_id,noise_level,total_budget,ridge_relative,inference_ms_per_sample,field_rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2,improvement_vs_classical_pct
base_24,24,20260903,24,201,201,30460822,test_iid,0,0.05,6,1e-06,0.23211328789329855,0.13009877502918243,0.2937231659889221,0.12448293715715408,0.10374142229557037,60.91301797911573
base_24,24,20260903,24,202,202,30460823,test_iid,0,0.02,6,1e-06,0.23211328789329855,0.13415366411209106,0.264740914106369,0.10897348076105118,0.1539323627948761,54.68885700888225
base_24,24,20260903,24,203,203,30460824,test_iid,0,0.05,6,1e-06,0.23211328789329855,0.11830355226993561,0.2953900098800659,0.09419887512922287,0.10702774673700333,67.03096338695255
base_24,24,20260903,24,204,204,30460825,test_iid,0,0.02,6,1e-06,0.23211328789329855,0.09345840662717819,0.22579099237918854,0.08533061295747757,0.11118373274803162,70.13473087373256
base_24,24,20260903,24,205,205,30460826,test_iid,0,0.05,6,1e-06,0.23211328789329855,0.11574654281139374,0.27669161558151245,0.0999741479754448,0.1148853749036789,59.36233934550572
base_24,24,20260903,24,206,206,30460827,test_iid,1,0.02,6,1e-06,0.23211328789329855,0.17001251876354218,0.31085774302482605,0.08973073214292526,0.3139611482620239,40.921777613594806
base_24,24,20260903,24,207,207,30460828,test_iid,1,0.05,6,1e-06,0.23211328789329855,0.19101552665233612,0.3377007842063904,0.11370410025119781,0.4014400839805603,36.93258149338925
base_24,24,20260903,24,208,208,30460829,test_iid,1,0.02,6,1e-06,0.23211328789329855,0.25754791498184204,0.4828742742538452,0.11157220602035522,0.3840748965740204,31.542100439623177
base_24,24,20260903,24,209,209,30460830,test_iid,1,0.05,6,1e-06,0.23211328789329855,0.18320247530937195,0.32391148805618286,0.08545840531587601,0.2591487765312195,30.347597187979552
base_24,24,20260903,24,210,210,30460831,test_iid,1,0.02,6,1e-06,0.23211328789329855,0.14906157553195953,0.2742786705493927,0.08067188411951065,0.22792980074882507,35.59825104835762
base_24,24,20260903,24,211,211,30460832,test_iid,1,0.05,6,1e-06,0.23211328789329855,0.22157464921474457,0.40848252177238464,0.10689398646354675,0.424348920583725,33.097052407157946
base_24,24,20260903,24,212,212,30460833,test_iid,0,0.02,6,1e-06,0.23211328789329855,0.16674397885799408,0.34498560428619385,0.13607235252857208,0.20418861508369446,53.43247625207616
base_24,24,20260903,24,213,213,30460834,test_iid,0,0.05,6,1e-06,0.23211328789329855,0.1351490169763565,0.26677078008651733,0.12800681591033936,0.13407981395721436,55.618156000311004
base_24,24,20260903,24,214,214,30460835,test_iid,0,0.02,6,1e-06,0.23211328789329855,0.1650054156780243,0.25971439480781555,0.1297970712184906,0.17360574007034302,46.145522934138945
base_24,24,20260903,24,215,215,30460836,test_iid,0,0.05,6,1e-06,0.23211328789329855,0.14507265388965607,0.31316569447517395,0.14022836089134216,0.1858750879764557,63.19635443703353
base_24,24,20260903,24,216,216,30460837,test_iid,0,0.02,6,1e-06,0.23211328789329855,0.09788603335618973,0.21840620040893555,0.09725696593523026,0.10693316906690598,67.17332311351099
base_24,24,20260903,24,217,217,30460838,test_iid,0,0.05,6,1e-06,0.23211328789329855,0.14396324753761292,0.2275383323431015,0.09943975508213043,0.10298576205968857,41.130648426678405
base_24,24,20260903,24,218,218,30460839,test_iid,1,0.02,6,1e-06,0.23211328789329855,0.19483618438243866,0.37431660294532776,0.10284995287656784,0.30491504073143005,43.20445109237925
base_24,24,20260903,24,219,219,30460840,test_iid,1,0.05,6,1e-06,0.23211328789329855,0.2879447937011719,0.5278491973876953,0.10265456140041351,0.4598590135574341,26.12833718747698
base_24,24,20260903,24,220,220,30460841,test_iid,1,0.02,6,1e-06,0.23211328789329855,0.3640439212322235,0.6420065760612488,0.1396230012178421,0.6183282136917114,19.675137458114172
base_24,24,20260903,24,221,221,30460842,test_iid,1,0.05,6,1e-06,0.23211328789329855,0.21262839436531067,0.41860124468803406,0.08793781697750092,0.46786224842071533,35.52656061249353
base_24,24,20260903,24,222,222,30460843,test_iid,1,0.02,6,1e-06,0.23211328789329855,0.24001456797122955,0.48278573155403137,0.1048382818698883,0.42453399300575256,35.33304688998543
base_24,24,20260903,24,223,223,30460844,test_iid,1,0.05,6,1e-06,0.23211328789329855,0.2608727514743805,0.4774431586265564,0.12095719575881958,0.4504529535770416,31.969546136725082
base_24,24,20260903,24,224,224,30460845,test_iid,0,0.02,6,1e-06,0.23211328789329855,0.09633917361497879,0.22980038821697235,0.09638839960098267,0.11579876393079758,66.06424947061794
base_24,24,20260903,24,225,225,30460846,test_iid,0,0.05,6,1e-06,0.23211328789329855,0.12614622712135315,0.2835651934146881,0.121119424700737,0.08210012316703796,65.54760575106121
base_24,24,20260903,24,226,226,30460847,test_iid,0,0.02,6,1e-06,0.23211328789329855,0.07467065751552582,0.1936606764793396,0.06608422100543976,0.10579679161310196,73.55545800859343
base_24,24,20260903,24,227,227,30460848,test_iid,0,0.05,6,1e-06,0.23211328789329855,0.09701890498399734,0.26148083806037903,0.08393257111310959,0.07855898141860962,68.25466204563841
base_24,24,20260903,24,228,228,30460849,test_iid,0,0.02,6,1e-06,0.23211328789329855,0.11506041884422302,0.22605018317699432,0.08773785829544067,0.09800135344266891,47.30316112465063
base_24,24,20260903,24,229,229,30460850,test_iid,0,0.05,6,1e-06,0.23211328789329855,0.1243833526968956,0.2857076823711395,0.11132199317216873,0.14151631295681,64.48320739738905
base_24,24,20260903,24,230,230,30460851,test_iid,1,0.02,6,1e-06,0.23211328789329855,0.21029788255691528,0.35050466656684875,0.09258949756622314,0.36516082286834717,26.023391383621547
base_24,24,20260903,24,231,231,30460852,test_iid,1,0.05,6,1e-06,0.23211328789329855,0.21453994512557983,0.4071093797683716,0.0895262062549591,0.32615378499031067,31.790847396596224
base_24,24,20260903,24,232,232,30560821,test_noise_ood,0,0.08,6,1e-06,0.23211328789329855,0.10023656487464905,0.2785849869251251,0.08686397969722748,0.08230715245008469,67.98633134055532
base_24,24,20260903,24,233,233,30560822,test_noise_ood,0,0.12,6,1e-06,0.23211328789329855,0.15585903823375702,0.40124058723449707,0.1347089409828186,0.13329243659973145,57.460430498770485
base_24,24,20260903,24,234,234,30560823,test_noise_ood,0,0.08,6,1e-06,0.23211328789329855,0.13044418394565582,0.3059878647327423,0.11218217015266418,0.13671551644802094,57.88583344115048
base_24,24,20260903,24,235,235,30560824,test_noise_ood,0,0.12,6,1e-06,0.23211328789329855,0.13050557672977448,0.3523713946342468,0.1226133182644844,0.11311978101730347,51.3719825698405
base_24,24,20260903,24,236,236,30560825,test_noise_ood,0,0.08,6,1e-06,0.23211328789329855,0.10884717106819153,0.2882021963596344,0.09739623218774796,0.14179293811321259,62.06392214632937
base_24,24,20260903,24,237,237,30560826,test_noise_ood,0,0.12,6,1e-06,0.23211328789329855,0.13020659983158112,0.35931435227394104,0.10510064661502838,0.08711136877536774,49.521774916580924
base_24,24,20260903,24,238,238,30560827,test_noise_ood,1,0.08,6,1e-06,0.23211328789329855,0.3164271414279938,0.5315188765525818,0.12959744036197662,0.3694758415222168,19.76633884376507
base_24,24,20260903,24,239,239,30560828,test_noise_ood,1,0.12,6,1e-06,0.23211328789329855,0.24315518140792847,0.46241533756256104,0.13334374129772186,0.3775233328342438,31.625776863157245
base_24,24,20260903,24,240,240,30560829,test_noise_ood,1,0.08,6,1e-06,0.23211328789329855,0.16755348443984985,0.34667930006980896,0.09918133169412613,0.23942232131958008,39.20310347196125
base_24,24,20260903,24,241,241,30560830,test_noise_ood,1,0.12,6,1e-06,0.23211328789329855,0.18183653056621552,0.3564908504486084,0.1024283617734909,0.2828890383243561,35.09637697696622
base_24,24,20260903,24,242,242,30560831,test_noise_ood,1,0.08,6,1e-06,0.23211328789329855,0.3668460547924042,0.5907964706420898,0.1383124142885208,0.4442248046398163,14.292053467729462
base_24,24,20260903,24,243,243,30560832,test_noise_ood,1,0.12,6,1e-06,0.23211328789329855,0.2269463986158371,0.4512063264846802,0.12751303613185883,0.3042949438095093,35.20413563810458
base_24,24,20260903,24,244,244,30560833,test_noise_ood,0,0.08,6,1e-06,0.23211328789329855,0.10602355748414993,0.316419392824173,0.09572675824165344,0.11221344769001007,66.17177098955234
base_24,24,20260903,24,245,245,30560834,test_noise_ood,0,0.12,6,1e-06,0.23211328789329855,0.11432380229234695,0.33244407176971436,0.10380177199840546,0.09518753737211227,57.05673590130905
base_24,24,20260903,24,246,246,30560835,test_noise_ood,0,0.08,6,1e-06,0.23211328789329855,0.1440746933221817,0.2911953032016754,0.10991452634334564,0.17021183669567108,47.266317751616754
base_24,24,20260903,24,247,247,30560836,test_noise_ood,0,0.12,6,1e-06,0.23211328789329855,0.1453612595796585,0.40503251552581787,0.11517707258462906,0.16642674803733826,58.623302319610474
base_24,24,20260903,24,248,248,30560837,test_noise_ood,0,0.08,6,1e-06,0.23211328789329855,0.14187656342983246,0.33198362588882446,0.11211884021759033,0.1599554866552353,61.80815813433784
base_24,24,20260903,24,249,249,30560838,test_noise_ood,0,0.12,6,1e-06,0.23211328789329855,0.16069433093070984,0.4004709720611572,0.149206280708313,0.18401847779750824,54.897085269589354
base_24,24,20260903,24,250,250,30560839,test_noise_ood,1,0.08,6,1e-06,0.23211328789329855,0.22975827753543854,0.40094423294067383,0.10498443990945816,0.34187403321266174,23.852384176042268
base_24,24,20260903,24,251,251,30560840,test_noise_ood,1,0.12,6,1e-06,0.23211328789329855,0.3666118383407593,0.6598422527313232,0.151952862739563,0.5953922271728516,20.381136465854667
base_24,24,20260903,24,252,252,30560841,test_noise_ood,1,0.08,6,1e-06,0.23211328789329855,0.30293604731559753,0.522188127040863,0.13196808099746704,0.37774088978767395,19.38872657563703
base_24,24,20260903,24,253,253,30560842,test_noise_ood,1,0.12,6,1e-06,0.23211328789329855,0.24459385871887207,0.4739314913749695,0.1299860179424286,0.4045327603816986,30.12025193526656
base_24,24,20260903,24,254,254,30560843,test_noise_ood,1,0.08,6,1e-06,0.23211328789329855,0.17394013702869415,0.3391556739807129,0.10645579546689987,0.2732381820678711,42.054166919283155
base_24,24,20260903,24,255,255,30560844,test_noise_ood,1,0.12,6,1e-06,0.23211328789329855,0.25347062945365906,0.4411863684654236,0.11892976611852646,0.37318992614746094,18.42771814231622
base_24,24,20260903,24,256,256,30560845,test_noise_ood,0,0.08,6,1e-06,0.23211328789329855,0.1058114543557167,0.29391157627105713,0.09602650254964828,0.11830510199069977,61.675811691102275
base_24,24,20260903,24,257,257,30560846,test_noise_ood,0,0.12,6,1e-06,0.23211328789329855,0.16240660846233368,0.4150259792804718,0.13425838947296143,0.2165914922952652,53.825064774007195
base_24,24,20260903,24,258,258,30560847,test_noise_ood,0,0.08,6,1e-06,0.23211328789329855,0.12064588069915771,0.32430580258369446,0.10030648857355118,0.09150712937116623,63.25779475446838
base_24,24,20260903,24,259,259,30560848,test_noise_ood,0,0.12,6,1e-06,0.23211328789329855,0.13803286850452423,0.42314183712005615,0.1210022121667862,0.138552725315094,61.96295925196799
base_24,24,20260903,24,260,260,30560849,test_noise_ood,0,0.08,6,1e-06,0.23211328789329855,0.11642623692750931,0.29616352915763855,0.09909319132566452,0.1510891318321228,55.5408744340648
base_24,24,20260903,24,261,261,30560850,test_noise_ood,0,0.12,6,1e-06,0.23211328789329855,0.14455613493919373,0.3585696220397949,0.12381655722856522,0.17309167981147766,59.183956653446785
base_24,24,20260903,24,262,262,30560851,test_noise_ood,1,0.08,6,1e-06,0.23211328789329855,0.22592991590499878,0.432158499956131,0.12952639162540436,0.3785201609134674,38.72642920060947
base_24,24,20260903,24,263,263,30560852,test_noise_ood,1,0.12,6,1e-06,0.23211328789329855,0.2755088806152344,0.5267587900161743,0.12494432181119919,0.4587131440639496,22.11814060329934
base_24,24,20260903,24,264,264,30660821,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.5873672962188721,0.7402592301368713,0.21871359646320343,0.6298705339431763,3.870208234638673
base_24,24,20260903,24,265,265,30660822,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.5258464813232422,0.7194862365722656,0.19932450354099274,0.564544677734375,8.12410926704505
base_24,24,20260903,24,266,266,30660823,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.45142558217048645,0.6501634120941162,0.1914767473936081,0.5661826729774475,5.452176830975675
base_24,24,20260903,24,267,267,30660824,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.6213551163673401,0.7467687129974365,0.2438439577817917,0.6296088099479675,1.8128338312232193
base_24,24,20260903,24,268,268,30660825,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.439884215593338,0.6503022313117981,0.19031071662902832,0.5679041147232056,16.688134241208918
base_24,24,20260903,24,269,269,30660826,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.5908232927322388,0.7418498992919922,0.2181546837091446,0.6338905096054077,3.4972002381658345
base_24,24,20260903,24,270,270,30660827,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.5138943195343018,0.6960554718971252,0.20500126481056213,0.5948448777198792,11.413086923023895
base_24,24,20260903,24,271,271,30660828,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.5861650109291077,0.7208513617515564,0.23537904024124146,0.6066548228263855,0.9225764397578956
base_24,24,20260903,24,272,272,30660829,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.4684087038040161,0.6773123741149902,0.19473889470100403,0.4743900001049042,12.152303737313447
base_24,24,20260903,24,273,273,30660830,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.5875952839851379,0.7296202182769775,0.2237967699766159,0.6915654540061951,0.8898507689551928
base_24,24,20260903,24,274,274,30660831,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.5632326006889343,0.7239468693733215,0.22574999928474426,0.5357617735862732,5.636311726633423
base_24,24,20260903,24,275,275,30660832,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.41975024342536926,0.6246087551116943,0.18698571622371674,0.4847639203071594,16.816153085146883
base_24,24,20260903,24,276,276,30660833,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.5043506622314453,0.6859731674194336,0.21035517752170563,0.6379291415214539,12.19850012340682
base_24,24,20260903,24,277,277,30660834,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.5799002647399902,0.7371642589569092,0.2271919697523117,0.5968477129936218,6.190723855233979
base_24,24,20260903,24,278,278,30660835,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.5828302502632141,0.7598979473114014,0.21405614912509918,0.7371401190757751,7.003204107028256
base_24,24,20260903,24,279,279,30660836,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.4864088296890259,0.6850663423538208,0.20149113237857819,0.5680956840515137,8.763242634541967
base_24,24,20260903,24,280,280,30660837,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.5970742106437683,0.7601796984672546,0.2149602174758911,0.7049143314361572,5.396061863063009
base_24,24,20260903,24,281,281,30660838,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.5460314750671387,0.7083739638328552,0.22704485058784485,0.6074766516685486,9.017995111864613
base_24,24,20260903,24,282,282,30660839,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.48474591970443726,0.6823375225067139,0.20353586971759796,0.5666651725769043,12.437384614053576
base_24,24,20260903,24,283,283,30660840,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.44773027300834656,0.645885705947876,0.20034222304821014,0.4437399208545685,15.111274472105551
base_24,24,20260903,24,284,284,30660841,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.4401966631412506,0.6311678290367126,0.19760771095752716,0.5230759978294373,16.02072306366521
base_24,24,20260903,24,285,285,30660842,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.570976734161377,0.7363020181655884,0.22018083930015564,0.7207998633384705,6.8229519364906634
base_24,24,20260903,24,286,286,30660843,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.5394454002380371,0.7198265194892883,0.2077467292547226,0.5847821235656738,9.235158309577047
base_24,24,20260903,24,287,287,30660844,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.4316521883010864,0.6341078877449036,0.18745532631874084,0.4709644913673401,15.523145064459447
base_24,24,20260903,24,288,288,30660845,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.49184098839759827,0.6559789180755615,0.20199166238307953,0.5291426777839661,9.76814049960477
base_24,24,20260903,24,289,289,30660846,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.5560666918754578,0.729515552520752,0.2192521095275879,0.5559611320495605,6.364052070172301
base_24,24,20260903,24,290,290,30660847,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.48355257511138916,0.6753811836242676,0.18832546472549438,0.5890398621559143,7.8472548244588145
base_24,24,20260903,24,291,291,30660848,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.5416551828384399,0.7174351811408997,0.221644327044487,0.7026572227478027,9.76437963981243
base_24,24,20260903,24,292,292,30660849,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.5788479447364807,0.7162274122238159,0.24120768904685974,0.5137947797775269,5.857179915893124
base_24,24,20260903,24,293,293,30660850,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.481224924325943,0.6643679141998291,0.21259750425815582,0.5098825693130493,10.108294948814775
base_24,24,20260903,24,294,294,30660851,test_family_ood,2,0.02,6,1e-06,0.23211328789329855,0.42284446954727173,0.6300130486488342,0.18744108080863953,0.4784347414970398,17.098832560748644
base_24,24,20260903,24,295,295,30660852,test_family_ood,2,0.05,6,1e-06,0.23211328789329855,0.48687297105789185,0.6989589333534241,0.18903309106826782,0.581710159778595,8.147861695962312
base_24,24,20260903,24,296,296,30760821,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.5452046990394592,0.7171651721000671,0.2272564321756363,0.5277523398399353,7.8555445181069725
base_24,24,20260903,24,297,297,30760822,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.5570420622825623,0.7265169024467468,0.2250560224056244,0.6807978749275208,3.858532279231514
base_24,24,20260903,24,298,298,30760823,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.5862184762954712,0.7148918509483337,0.2438664734363556,0.6325974464416504,1.6082045101008757
base_24,24,20260903,24,299,299,30760824,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.4887697696685791,0.6786927580833435,0.227654829621315,0.48042839765548706,11.66578406374694
base_24,24,20260903,24,300,300,30760825,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.4275816082954407,0.6329200267791748,0.2003166824579239,0.4857719838619232,14.403286730559477
base_24,24,20260903,24,301,301,30760826,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.46258798241615295,0.6589762568473816,0.210514634847641,0.5619913339614868,9.617181885402
base_24,24,20260903,24,302,302,30760827,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.43430355191230774,0.6463395953178406,0.2005881667137146,0.5612956285476685,17.12385349271976
base_24,24,20260903,24,303,303,30760828,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.6028943657875061,0.7630887627601624,0.2434902787208557,0.6304465532302856,4.63506933666785
base_24,24,20260903,24,304,304,30760829,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.5370333790779114,0.7046146988868713,0.22460128366947174,0.5980569124221802,8.206452233374183
base_24,24,20260903,24,305,305,30760830,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.46058040857315063,0.681934654712677,0.20195157825946808,0.5385348796844482,11.850816889971778
base_24,24,20260903,24,306,306,30760831,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.5005344152450562,0.7044164538383484,0.19243434071540833,0.5414748191833496,8.098570432357437
base_24,24,20260903,24,307,307,30760832,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.46102452278137207,0.6754907369613647,0.19716592133045197,0.5957091450691223,9.617388424657337
base_24,24,20260903,24,308,308,30760833,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.5616742968559265,0.7311906218528748,0.215330109000206,0.6562739610671997,7.084583681959931
base_24,24,20260903,24,309,309,30760834,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.547991156578064,0.7013921737670898,0.23282372951507568,0.6425601840019226,5.360242425580733
base_24,24,20260903,24,310,310,30760835,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.5624370574951172,0.7154651880264282,0.22329361736774445,0.5623369216918945,3.7258194238724993
base_24,24,20260903,24,311,311,30760836,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.527614414691925,0.7023210525512695,0.22353532910346985,0.5310851335525513,9.090254606603754
base_24,24,20260903,24,312,312,30760837,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.5630025863647461,0.7410714030265808,0.21219445765018463,0.7064801454544067,6.420066350720889
base_24,24,20260903,24,313,313,30760838,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.490546852350235,0.6874068379402161,0.22360949218273163,0.4946727454662323,12.161323901107648
base_24,24,20260903,24,314,314,30760839,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.5458913445472717,0.7232968807220459,0.21839681267738342,0.5725194811820984,6.38985185666373
base_24,24,20260903,24,315,315,30760840,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.5695739388465881,0.7411068081855774,0.22345006465911865,0.6113965511322021,7.972642179737308
base_24,24,20260903,24,316,316,30760841,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.4965417683124542,0.7105401754379272,0.2050720751285553,0.5726385712623596,12.522928294427853
base_24,24,20260903,24,317,317,30760842,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.5218519568443298,0.6930069327354431,0.2413882166147232,0.51408451795578,10.106641302069358
base_24,24,20260903,24,318,318,30760843,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.5584050416946411,0.7195672392845154,0.22535742819309235,0.5593477487564087,7.357793915701567
base_24,24,20260903,24,319,319,30760844,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.49711859226226807,0.690686821937561,0.21953678131103516,0.6599746346473694,11.586467690952363
base_24,24,20260903,24,320,320,30760845,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.47068431973457336,0.6605259776115417,0.21231669187545776,0.5142623782157898,10.314397015295595
base_24,24,20260903,24,321,321,30760846,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.5006349086761475,0.6938561201095581,0.21197284758090973,0.6529417634010315,4.937290433326893
base_24,24,20260903,24,322,322,30760847,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.5021950006484985,0.6890125870704651,0.21313908696174622,0.6691581606864929,12.40844815203736
base_24,24,20260903,24,323,323,30760848,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.5446698069572449,0.70878666639328,0.22111764550209045,0.6769121885299683,4.484283933912463
base_24,24,20260903,24,324,324,30760849,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.47121086716651917,0.6663008332252502,0.20294922590255737,0.47365906834602356,12.779176244016162
base_24,24,20260903,24,325,325,30760850,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.5124445557594299,0.7086242437362671,0.21420587599277496,0.6316918730735779,6.078354623039654
base_24,24,20260903,24,326,326,30760851,test_joint_ood,2,0.08,6,1e-06,0.23211328789329855,0.5932989120483398,0.733923614025116,0.23790119588375092,0.633292019367218,4.590484203641852
base_24,24,20260903,24,327,327,30760852,test_joint_ood,2,0.12,6,1e-06,0.23211328789329855,0.542242169380188,0.7353813648223877,0.2335186004638672,0.5505706667900085,8.18706545024658
carry_adam_long_cosine,229,20260901,240,200,200,30460821,test_iid,0,0.02,6,1e-06,0.22515949876833474,0.059894055128097534,0.17249953746795654,0.05055169016122818,0.10330086946487427,81.06191411269141
carry_adam_long_cosine,229,20260901,240,201,201,30460822,test_iid,0,0.05,6,1e-06,0.22515949876833474,0.0860230103135109,0.23106370866298676,0.07515612989664078,0.08481205999851227,74.15517665892266
carry_adam_long_cosine,229,20260901,240,202,202,30460823,test_iid,0,0.02,6,1e-06,0.22515949876833474,0.07320234924554825,0.1666012704372406,0.06193983554840088,0.09218253195285797,75.2755011506807
carry_adam_long_cosine,229,20260901,240,203,203,30460824,test_iid,0,0.05,6,1e-06,0.22515949876833474,0.060363199561834335,0.21928998827934265,0.04720136895775795,0.06302980333566666,83.17788013744453
carry_adam_long_cosine,229,20260901,240,204,204,30460825,test_iid,0,0.02,6,1e-06,0.22515949876833474,0.05850706994533539,0.1595698595046997,0.044584181159734726,0.07770463079214096,81.30366809388947
carry_adam_long_cosine,229,20260901,240,205,205,30460826,test_iid,0,0.05,6,1e-06,0.22515949876833474,0.07065857946872711,0.20283739268779755,0.05941062420606613,0.06851474940776825,75.19235300640075
carry_adam_long_cosine,229,20260901,240,206,206,30460827,test_iid,1,0.02,6,1e-06,0.22515949876833474,0.099917471408844,0.20071066915988922,0.06711725890636444,0.12285684794187546,65.27934155005788
carry_adam_long_cosine,229,20260901,240,207,207,30460828,test_iid,1,0.05,6,1e-06,0.22515949876833474,0.11514759063720703,0.22296157479286194,0.07625222951173782,0.14673089981079102,61.98182725749189
carry_adam_long_cosine,229,20260901,240,208,208,30460829,test_iid,1,0.02,6,1e-06,0.22515949876833474,0.12912607192993164,0.27429845929145813,0.06512591987848282,0.11231667548418045,65.67745592713257
carry_adam_long_cosine,229,20260901,240,209,209,30460830,test_iid,1,0.05,6,1e-06,0.22515949876833474,0.09745591133832932,0.18886719644069672,0.05824475735425949,0.1446748673915863,62.94788931470724
carry_adam_long_cosine,229,20260901,240,210,210,30460831,test_iid,1,0.02,6,1e-06,0.22515949876833474,0.0781363844871521,0.17075829207897186,0.05160688981413841,0.0863480418920517,66.24133483224652
carry_adam_long_cosine,229,20260901,240,211,211,30460832,test_iid,1,0.05,6,1e-06,0.22515949876833474,0.11772212386131287,0.23594917356967926,0.07002221047878265,0.15120404958724976,64.45461107055775
carry_adam_long_cosine,229,20260901,240,212,212,30460833,test_iid,0,0.02,6,1e-06,0.22515949876833474,0.0955238938331604,0.2547607123851776,0.08047415316104889,0.11886286735534668,73.32250780474595
carry_adam_long_cosine,229,20260901,240,213,213,30460834,test_iid,0,0.05,6,1e-06,0.22515949876833474,0.10762372612953186,0.2534984350204468,0.08450916409492493,0.15473595261573792,64.65723887143922
carry_adam_long_cosine,229,20260901,240,214,214,30460835,test_iid,0,0.02,6,1e-06,0.22515949876833474,0.10123717784881592,0.2180710881948471,0.0902821272611618,0.13596117496490479,66.95820406688334
carry_adam_long_cosine,229,20260901,240,215,215,30460836,test_iid,0,0.05,6,1e-06,0.22515949876833474,0.07355859130620956,0.20562511682510376,0.06281118094921112,0.09915284067392349,81.33883781693184
carry_adam_long_cosine,229,20260901,240,216,216,30460837,test_iid,0,0.02,6,1e-06,0.22515949876833474,0.06217960640788078,0.1730150282382965,0.05279159918427467,0.06904609501361847,79.14769065097204
carry_adam_long_cosine,229,20260901,240,217,217,30460838,test_iid,0,0.05,6,1e-06,0.22515949876833474,0.06865692138671875,0.17377179861068726,0.052146781235933304,0.053924642503261566,71.92485921081035
carry_adam_long_cosine,229,20260901,240,218,218,30460839,test_iid,1,0.02,6,1e-06,0.22515949876833474,0.13698668777942657,0.2982519865036011,0.07178051024675369,0.18723006546497345,60.06781722734495
carry_adam_long_cosine,229,20260901,240,219,219,30460840,test_iid,1,0.05,6,1e-06,0.22515949876833474,0.14603650569915771,0.29041680693626404,0.07310036569833755,0.1912243515253067,62.53462558326584
