model_seed,phase,block_index,cumulative_epoch,learning_rate,val_rel_l2,train_total,train_field,train_gradient,train_projection,train_boundary
20260902,continuation,5,79,0.0005,0.12129466012120246,0.0005115964100696147,0.00033950981669477186,0.0005451063265354605,0.0053228645119816065,1.0827795244949812e-05
20260902,continuation,5,80,0.0003705904774487397,0.1208972230553627,0.0005075953660707456,0.0003370430236827815,0.0005425874936918262,0.005261409597005695,1.0682968172659457e-05
20260902,continuation,5,81,0.0002500000000000001,0.12072529420256614,0.0005046742538979742,0.00033475098898634316,0.0005401714275649283,0.005244556406978518,1.0578907006220106e-05
20260902,continuation,5,82,0.00014644660940672628,0.12059718668460846,0.0005031296394008677,0.000333860985483625,0.000539085318450816,0.0052183576975949105,1.0563483897385595e-05
20260902,continuation,5,83,6.698729810778065e-05,0.12056705057621002,0.000502018076076638,0.0003331350479129469,0.0005382276827731403,0.0052042855648323895,1.0500326857254549e-05
20260902,continuation,5,84,1.70370868554659e-05,0.12055016532540322,0.0005017404662794433,0.00033282627482549286,0.0005379458620154764,0.005207578209228814,1.0455911581175315e-05
20260902,continuation,6,85,0.001,0.12313843443989754,0.000535584944736911,0.0003553689795808168,0.0005397030901804101,0.005753558140713722,1.902182727917534e-05
20260902,continuation,6,86,0.0009829629131445341,0.1200116105377674,0.0005080530921986792,0.000337496069187182,0.0005347093007003423,0.005307410343084485,1.218516365497635e-05
20260902,continuation,6,87,0.0009330127018922195,0.11960118263959885,0.0004955530210281722,0.00032742742769187316,0.0005278409102174919,0.005228939553489909,1.0294184392023453e-05
20260902,continuation,6,88,0.0008535533905932737,0.1188448503613472,0.000487870578217553,0.00032293744952767157,0.0005233299038081895,0.005096532450988889,1.0144412749468757e-05
20260902,continuation,6,89,0.00075,0.11913521885871887,0.0004831106627534609,0.0003193714179360541,0.0005187835457036271,0.0050645290990360085,9.73170231191034e-06
20260902,continuation,6,90,0.0006294095225512604,0.11805310398340225,0.0004810372593055945,0.0003172504177200608,0.0005141624009411316,0.0050946083851158615,9.75965418774649e-06
20260902,continuation,6,91,0.0005,0.11764892265200615,0.00047588423112756575,0.00031378635576402304,0.0005113687795528677,0.005027087993221357,9.593460208634497e-06
20260902,continuation,6,92,0.0003705904774487397,0.11743964478373528,0.0004718230571597815,0.0003118872828054009,0.0005095872584206518,0.004929868277395144,9.397383007581083e-06
20260902,continuation,6,93,0.0002500000000000001,0.11715836450457573,0.0004690064837632235,0.0003098642384429695,0.0005072421023214702,0.004904239694587887,9.419544858246809e-06
20260902,continuation,6,94,0.00014644660940672628,0.11709614396095276,0.0004677342905779369,0.00030884483276167886,0.0005059650531620719,0.004899326362647116,9.356664111237479e-06
20260902,continuation,6,95,6.698729810778065e-05,0.11703891530632973,0.0004665569504140876,0.0003079728219745448,0.0005051170966908103,0.004889182833721861,9.321165975961776e-06
20260902,continuation,6,96,1.70370868554659e-05,0.11704562529921532,0.00046597598629887215,0.00030780531815253196,0.0005048955012171063,0.004869882727507502,9.277404228669183e-06
20260903,base,0,1,0.002,0.44671960175037384,0.02244441022630781,0.020796687703114002,0.00118038221844472,0.06747882766649127,0.00782501112907994
20260903,base,0,2,0.0019914448613738106,0.2574606478214264,0.004812912986380979,0.003829116435372271,0.0010599654480756727,0.04101153602823615,0.0018184994805778842
20260903,base,0,3,0.0019659258262890683,0.2317233681678772,0.002598622121149674,0.0016635650914395227,0.0010351482313126325,0.0405252116266638,1.6752926239860243e-05
20260903,base,0,4,0.0019238795325112867,0.22167539596557617,0.002062255164491944,0.0012417089368682356,0.0010163624421693385,0.03482535933144391,0.00010377749504186795
20260903,base,0,5,0.0018660254037844387,0.2132275089621544,0.0017816092120483517,0.001129414733441081,0.0009988414909457787,0.026561782462522388,5.489244758791756e-05
20260903,base,0,6,0.001793353340291235,0.20387997329235077,0.0016061480797361582,0.0010589562880340964,0.0010018760527600533,0.02130141924135387,4.6914583708712596e-05
20260903,base,0,7,0.0017071067811865474,0.19670265465974807,0.0014754299307242035,0.0009817765647312626,0.0009970146558771376,0.018657422671094537,4.315858395784744e-05
20260903,base,0,8,0.0016087614290087207,0.1922087401151657,0.001402567178593017,0.0009371891283080913,0.000977847326430492,0.017366399080492555,3.542128279150347e-05
20260903,base,0,9,0.0015,0.1884622871875763,0.0013521405009669252,0.0009060212774784304,0.000959952837729361,0.016513971984386443,3.2273330361931585e-05
20260903,base,0,10,0.00138268343236509,0.18544732481241227,0.001298311198479496,0.000876203014922794,0.0009462826317758299,0.015395703702233731,3.2009426558943235e-05
20260903,base,0,11,0.0012588190451025209,0.1820327177643776,0.0012507081803050824,0.0008433445007540285,0.000924030237365514,0.01479157698340714,3.2425880590380984e-05
20260903,base,0,12,0.001130526192220052,0.17867001071572303,0.0012045917799696326,0.0008167324645910412,0.0009108298771025147,0.013896021200343967,3.196603947799304e-05
20260903,base,0,13,0.001,0.17490069195628166,0.0011581899685552343,0.0007844819534511771,0.0008880588633473962,0.013323516654781997,3.3532092265886605e-05
20260903,base,0,14,0.0008694738077799485,0.17209877148270608,0.0011193652884685435,0.0007591804445837624,0.0008704618943738751,0.012753414991311728,3.305590166746697e-05
20260903,base,0,15,0.0007411809548974794,0.16935525313019753,0.00108517744083656,0.0007367521073319949,0.000852363473677542,0.012273141369223594,3.394527320779162e-05
20260903,base,0,16,0.0006173165676349105,0.16710695028305053,0.0010540900504565798,0.0007148280907131266,0.0008379502323805355,0.0119014858501032,3.3910993852259705e-05
20260903,base,0,17,0.0005000000000000002,0.1654558651149273,0.0010319915949366988,0.0006997432574280538,0.0008258789050159976,0.011622741748578847,3.440135988057591e-05
20260903,base,0,18,0.00039123857099127935,0.16412836760282518,0.0010118760154000483,0.0006861574162030593,0.0008157569311151747,0.01135708699002862,3.430194897191541e-05
20260903,base,0,19,0.00029289321881345256,0.16322793960571289,0.0009962900730897672,0.0006757540322723798,0.0008077792736003175,0.011146079562604428,3.4046877135551765e-05
20260903,base,0,20,0.00020664665970876497,0.16264659464359282,0.0009870079287793488,0.0006676983597571961,0.0008022982183319982,0.011117418366484343,3.42706990068109e-05
20260903,base,0,21,0.0001339745962155613,0.16225893720984458,0.000980295670160558,0.0006648906717600766,0.0007991957158083096,0.0109410589793697,3.401693270461692e-05
20260903,base,0,22,7.612046748871326e-05,0.16196243166923524,0.0009754564729519188,0.0006607269693631679,0.000796364002599148,0.01092418001499027,3.4112211233150445e-05
20260903,base,0,23,3.40741737109318e-05,0.16186673939228058,0.0009723924260470085,0.0006592261728656012,0.0007951464933285024,0.010853450046852231,3.398447788640624e-05
20260903,base,0,24,8.555138626189617e-06,0.16183300837874412,0.0009716953631141223,0.0006585215065570083,0.0007947001882712357,0.010856537125073373,3.395449671188544e-05
20260903,continuation,1,25,0.001,0.15965045765042304,0.0010024875067756512,0.0006834791915025562,0.0007950052946398501,0.011137744039297104,4.263974551577121e-05
20260903,continuation,1,26,0.0009829629131445341,0.1561378687620163,0.0009374844172270969,0.0006317318780929782,0.0007701391288719606,0.010632875584997236,3.3917548398676446e-05
20260903,continuation,1,27,0.0009330127018922195,0.15374878868460656,0.0008988622008473613,0.0006075849392800592,0.000753625923243817,0.01001121592707932,3.0891270216670816e-05
20260903,continuation,1,28,0.0008535533905932737,0.15162771344184875,0.0008676672325236723,0.0005843231381732039,0.0007366550373262726,0.009717406006529927,2.9869314676034265e-05
20260903,continuation,1,29,0.00075,0.14980511665344237,0.0008431471986114047,0.0005674598010955379,0.0007243437525175977,0.009410561062395573,2.7747072408601525e-05
20260903,continuation,1,30,0.0006294095225512604,0.14915138557553292,0.0008232686508563347,0.0005500894912984222,0.0007143865950638428,0.009348058886826039,2.458050407767587e-05
20260903,continuation,1,31,0.0005,0.14703546836972237,0.0008083779008302372,0.0005412323400378228,0.0007064250159601216,0.00909535117680207,2.3376725312118652e-05
20260903,continuation,1,32,0.0003705904774487397,0.14610931947827338,0.0007933573571790476,0.0005311936831276399,0.0007004081373452209,0.008882491488475353,2.3243807959261176e-05
20260903,continuation,1,33,0.0002500000000000001,0.14546760991215707,0.0007826414977898822,0.0005230705552094151,0.0006947863752429839,0.008788288838695734,2.153975524379348e-05
20260903,continuation,1,34,0.00014644660940672628,0.14549749493598937,0.0007787497350363992,0.0005187991504499223,0.0006924173845618498,0.008821764192543925,2.1260994117255905e-05
20260903,continuation,1,35,6.698729810778065e-05,0.14498805850744248,0.0007721191272139549,0.000516075239283964,0.000690530213614693,0.00863830503076315,2.070841146633029e-05
20260903,continuation,1,36,1.70370868554659e-05,0.14492738768458366,0.0007702401242568157,0.0005133307648065965,0.0006894646132423077,0.008687965490389615,2.0715963773909608e-05
20260903,continuation,2,37,0.001,0.14496169090270997,0.000823825980478432,0.0005556469237490092,0.0006880519635160453,0.009241022123023867,3.961901466027484e-05
20260903,continuation,2,38,0.0009829629131445341,0.14366915002465247,0.0007701929935137741,0.0005149057018570602,0.0006800132818170823,0.008659174607601017,2.5110022488661343e-05
20260903,continuation,2,39,0.0009330127018922195,0.14103365540504456,0.0007378375958069228,0.0004894238110864535,0.0006696189309877809,0.008383860508911312,1.9114782935503173e-05
20260903,continuation,2,40,0.0008535533905932737,0.14030198901891708,0.0007243960470077581,0.0004794435197254643,0.0006595486956939567,0.008272046165075153,1.8288094452145742e-05
20260903,continuation,2,41,0.00075,0.13917871415615082,0.0007119846646673978,0.00047208214855345434,0.0006536927292472682,0.008053709368687123,1.9260788735664392e-05
20260903,continuation,2,42,0.0006294095225512604,0.1383230097591877,0.0006924653265741654,0.000459815030626487,0.0006469760897743982,0.007734222791623324,1.6435894644928338e-05
20260903,continuation,2,43,0.0005,0.13689346462488175,0.000683724373811856,0.0004523549338045996,0.0006414474359189626,0.0077040878240950406,1.5699005848546223e-05
20260903,continuation,2,44,0.0003705904774487397,0.13609941452741622,0.0006738160940585658,0.00044507559068733825,0.0006364288099575787,0.007603683485649526,1.4769315475859912e-05
20260903,continuation,2,45,0.0002500000000000001,0.1358689025044441,0.0006678371595626231,0.0004414756374899298,0.0006341105086903554,0.007498571008909494,1.4842154200778168e-05
20260903,continuation,2,46,0.00014644660940672628,0.13572726473212243,0.000665282022964675,0.0004387348824820947,0.0006313024467090144,0.007524703070521355,1.4839426739854389e-05
20260903,continuation,2,47,6.698729810778065e-05,0.13540372848510743,0.0006627193870372139,0.00043785122034023516,0.0006301578061538749,0.007448020600713789,1.444118422568863e-05
20260903,continuation,2,48,1.70370868554659e-05,0.13537587523460387,0.0006610110285691917,0.0004362876461527776,0.0006296786239545326,0.007443614141084254,1.4483529866993194e-05
20260903,continuation,3,49,0.001,0.13784356638789177,0.0007112950559530872,0.00047289559079217726,0.0006339140883937944,0.0080955900833942,2.0898765842503054e-05
20260903,continuation,3,50,0.0009829629131445341,0.13536150008440018,0.0006683644831355195,0.00044392074196366595,0.0006265305513807107,0.007447283284272998,1.5720452483947157e-05
20260903,continuation,3,51,0.0009330127018922195,0.13326522558927537,0.0006481895157776308,0.0004271325480658561,0.0006167021791043225,0.007337939331773668,1.469568451284431e-05
20260903,continuation,3,52,0.0008535533905932737,0.13227632343769075,0.0006333109100523871,0.0004181768381386064,0.0006104967826104258,0.007080287160351873,1.3436097606245313e-05
20260903,continuation,3,53,0.00075,0.13111427053809166,0.0006255813314055558,0.0004120966565096751,0.0006051838739949744,0.007029849453829229,1.3281049245961184e-05
20260903,continuation,3,54,0.0006294095225512604,0.13078437596559525,0.0006131488626124337,0.0004036195543449139,0.0005979776753520128,0.00687605986604467,1.2539413501144735e-05
20260903,continuation,3,55,0.0005,0.12996190339326857,0.0006070759976864792,0.0004004655587777961,0.000595404944033362,0.006745074270293116,1.3018331810599192e-05
20260903,continuation,3,56,0.0003705904774487397,0.1296875759959221,0.0006004491006024182,0.0003950011945562437,0.0005903412820771337,0.006718233728315681,1.2113618845432939e-05
20260903,continuation,3,57,0.0002500000000000001,0.12997656539082528,0.0005974194056761917,0.0003922628580767196,0.000587707779777702,0.006719403341412545,1.2177784810774028e-05
20260903,continuation,3,58,0.00014644660940672628,0.12913837134838105,0.0005939600414421875,0.0003910983003152069,0.0005865336243005004,0.006611841765698045,1.2043752622048488e-05
20260903,continuation,3,59,6.698729810778065e-05,0.1290991373360157,0.000591889099450782,0.00038956017488089856,0.0005857282303622924,0.00659019430167973,1.1882416208663926e-05
20260903,continuation,3,60,1.70370868554659e-05,0.12905483692884445,0.0005908735809498466,0.0003890331972797867,0.0005852338494150899,0.006568863417487592,1.1752944351428595e-05
20260903,continuation,4,61,0.001,0.1313861183822155,0.0006169825530378148,0.00040874515761970545,0.0005942167786997743,0.0068306307191960515,1.593798770045396e-05
20260903,continuation,4,62,0.0009829629131445341,0.12812218815088272,0.0005960432114079595,0.0003913967295375187,0.0005798226586193778,0.006738526432309299,1.4862060561426916e-05
20260903,continuation,4,63,0.0009330127018922195,0.12863962352275848,0.0005768466231529601,0.0003802301514951978,0.0005734895676141605,0.006377223262097687,1.2663066127061028e-05
20260903,continuation,4,64,0.0008535533905932737,0.12656876519322396,0.000576483181794174,0.0003787376175750978,0.0005701206879166421,0.0064543467480689285,1.2207213512738235e-05
20260903,continuation,4,65,0.00075,0.12631039395928384,0.0005626109617878683,0.0003690885845571756,0.0005618988747301046,0.00629275239771232,1.1973568280154723e-05
20260903,continuation,4,66,0.0006294095225512604,0.1250644162297249,0.0005546022934140637,0.0003642939067503903,0.0005560091856750659,0.006167637684848159,1.1726104230547207e-05
20260903,continuation,4,67,0.0005,0.12458577007055283,0.0005486610229127109,0.00035996547376271337,0.0005524589265405666,0.006109053990803659,1.0969664822368941e-05
20260903,continuation,4,68,0.0003705904774487397,0.12426741868257522,0.0005453733872855082,0.00035843544319504874,0.0005491051124408841,0.006040828430559486,1.1438019578235981e-05
20260903,continuation,4,69,0.0002500000000000001,0.12393038496375083,0.0005393750536313747,0.00035387249663472177,0.0005463718684040941,0.005986198503524065,1.069866979150902e-05
20260903,continuation,4,70,0.00014644660940672628,0.12377022504806519,0.0005352746025891975,0.000351559225236997,0.0005449591124488506,0.00590536001836881,1.065455835487228e-05
20260903,continuation,4,71,6.698729810778065e-05,0.12392176613211632,0.0005338988645235077,0.00035061885646427984,0.0005442216370283859,0.005888027127366513,1.0643688119671424e-05
20260903,continuation,4,72,1.70370868554659e-05,0.12378751933574676,0.0005337964765203651,0.0003506634799123276,0.0005437531741335988,0.005883628968149424,1.0502472207463143e-05
20260903,continuation,5,73,0.001,0.12957093939185144,0.0006114364507084247,0.00040118538454407825,0.000552088713448029,0.007186151202768087,1.3870814927940956e-05
20260903,continuation,5,74,0.0009829629131445341,0.12455487623810768,0.0005542259103094693,0.00036455390800256283,0.0005467535069328733,0.006191123242024333,1.1955631339333195e-05
20260903,continuation,5,75,0.0009330127018922195,0.12431696876883506,0.0005330960360879544,0.0003501104372844566,0.000537908861588221,0.005910517484880984,1.1309521755720198e-05
20260903,continuation,5,76,0.0008535533905932737,0.12248051092028618,0.0005232333351159468,0.00034465247044863646,0.0005326498903741594,0.005722064140718431,1.1080349850089988e-05
20260903,continuation,5,77,0.00075,0.12232700809836387,0.0005157822553883307,0.00033819538475654554,0.0005292590933095199,0.005693840002641082,9.949224931915523e-06
20260903,continuation,5,78,0.0006294095225512604,0.12139720767736435,0.0005118583168950864,0.00033503351151011886,0.0005239965521468548,0.00568735038395971,9.910235507959442e-06
20260903,continuation,5,79,0.0005,0.12108724415302277,0.0005070080005680211,0.00033135423218482173,0.0005202894022659166,0.00565108826267533,9.863933360065858e-06
20260903,continuation,5,80,0.0003705904774487397,0.12077598497271538,0.0005040837655542419,0.00033064102317439394,0.0005194667101022787,0.005545570410322398,9.767147798811492e-06
20260903,continuation,5,81,0.0002500000000000001,0.12048190087080002,0.0005004561739042401,0.00032803770736791196,0.0005167996347154258,0.005510541785042733,9.584205815826863e-06
20260903,continuation,5,82,0.00014644660940672628,0.12056484520435333,0.000498988354956964,0.00032638399170537014,0.0005147612406290136,0.005531954194884748,9.696787867596867e-06
20260903,continuation,5,83,6.698729810778065e-05,0.12033285945653915,0.0004980061421520077,0.0003261166377342306,0.0005142900696228026,0.005499110510572791,9.625018105907656e-06
20260903,continuation,5,84,1.70370868554659e-05,0.12034216150641441,0.0004969031404471024,0.000325474729470443,0.000513962115655886,0.005477991583757102,9.656632812493626e-06
20260903,continuation,6,85,0.001,0.12271631211042404,0.0005394432846514974,0.0003544939656421775,0.0005176765866053756,0.00612287666881457,1.8530098145674856e-05
20260903,continuation,6,86,0.0009829629131445341,0.12138748094439507,0.000502036273246631,0.0003293024201411754,0.0005127390621055383,0.0055489897495135665,1.1268225614458061e-05
20260903,continuation,6,87,0.0009330127018922195,0.11937110647559165,0.0004937031313602347,0.00032400784912169913,0.0005076005232695025,0.00542849088087678,1.0670402389223455e-05
20260903,continuation,6,88,0.0008535533905932737,0.11826661229133606,0.0004839925211854279,0.00031660862696298865,0.0005001739489671308,0.005358283699024469,9.867036851574085e-06
20260903,continuation,6,89,0.00075,0.11826312765479088,0.00048004216878325676,0.00031277173293347004,0.0004953693394782021,0.005381862784270197,9.442839814255422e-06
20260903,continuation,6,90,0.0006294095225512604,0.11762772724032403,0.0004742269949929323,0.0003094609252002556,0.0004917985384963686,0.005278286908287555,9.225389931089012e-06
20260903,continuation,6,91,0.0005,0.11739003807306289,0.00046983899010228926,0.000306933584579383,0.0004898941475403263,0.005196861317381262,9.044461739904363e-06
20260903,continuation,6,92,0.0003705904774487397,0.11703496426343918,0.0004662671228288673,0.00030484112903650384,0.00048688007809687405,0.005140956491231918,9.062900687695219e-06
20260903,continuation,6,93,0.0002500000000000001,0.11703693643212318,0.0004645994544262066,0.0003030923344340408,0.0004845870462304447,0.0051588811096735295,8.953080191531626e-06
20260903,continuation,6,94,0.00014644660940672628,0.11690442487597466,0.0004625896290235687,0.0003020366151758935,0.00048342658556066453,0.005118161928839982,8.929249224820523e-06
20260903,continuation,6,95,6.698729810778065e-05,0.1167719766497612,0.00046124692526063884,0.0003012369987118291,0.0004826635413337499,0.005095612641889602,8.902802483135019e-06
20260903,continuation,6,96,1.70370868554659e-05,0.11676460206508636,0.00046115657314658163,0.00030089842257439157,0.0004823603834665846,0.005109859327785671,8.885577267392364e-06
